UTARIH;FONKODU;FONADI;YONTIPI;YONTURU;TOPLAMDEGER;PIYASAFIYAT;DOLASIMDAKIPAYSAYISI;YATIRIMCISAYISI;HS;TR;BP;OZ;KB;KD;YM;HZ;DG
18.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15099699.26;0.012657;1193034851.166;11368;0;0.71;0;0;84.83;0;0;0;11.75
18.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;23974392.68;0.082627;290150868.587;19343;83.01;8.35;8.64;0;0;0;0;0;0
18.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31173294.8;0.050971;611589327.598;28769;34.1;0;6.35;3.11;28.13;0;0;8.69;19.62
18.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23516594.4;0.039039;602388411.238;27960;0;58.6;0;0;22.99;0;0;0;18.41
18.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;27803044.46;0.012312;2258163217.462;10681;31.2;5.5;0;6.67;45.45;0;2.12;0;9.06
22.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15065856.26;0.01264;1191897279.806;11361;0;0.6;0;0;84.89;0;0;0;11.79
22.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;23950178.79;0.082196;291379787.97;19344;82.51;8.42;9.07;0;0;0;0;0;0
22.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31113539.51;0.050887;611419612.725;28764;33.58;0;6.36;3.13;28.36;0;0;8.77;19.8
22.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23344859.57;0.039083;597310070.392;27917;0;58.26;0;0;23.18;0;0;0;18.56
22.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;27855168.98;0.012309;2263080562.442;10685;31.43;4.21;0;6.72;46.22;0;2.18;0;9.24
23.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15092565.29;0.012667;1191442648.662;11355;0;0.57;0;0;84.95;0;0;0;11.77
23.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24190462.12;0.083032;291337881.808;19344;82.44;8.34;9.22;0;0;0;0;0;0
23.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31227678.96;0.05108;611348366.177;28762;32.92;0;6.79;3.15;28.48;0;0;8.8;19.86
23.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23513973.79;0.039096;601440747.666;28295;0;58.53;0;0;23.02;0;0;0;18.45
23.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;27997996.17;0.012345;2268008394.467;10687;29.73;4.04;0;6.3;43.23;0;8.11;0;8.62
24.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15086588.16;0.012684;1189413798.004;11333;0;0.38;0;0;85.12;0;0;0;11.78
24.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24458064.39;0.084002;291161987.282;19324;82.01;8.66;9.33;0;0;0;0;0;0
24.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31368630.83;0.051358;610788442.774;28739;32.92;0;7.39;3.11;28.2;0;0;8.72;19.66
24.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23373575.36;0.039106;597691691.071;27938;0;58.28;0;0;23.16;0;0;0;18.56
24.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;28270638.54;0.012404;2279195330.924;10702;29.76;4.77;0;6.19;42.73;0;8.03;0;8.52
25.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15068399.12;0.012698;1186655935.927;11312;0;0.15;0;0;85.33;0;0;0;11.8
25.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24441897.85;0.084377;289673650.187;19323;81.89;9;9.11;0;0;0;0;0;0
25.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31420000.64;0.051462;610545544.165;28731;32.19;0;8.28;3.11;28.13;0;0;8.69;19.6
25.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23325206.69;0.039117;596289769.636;27910;0;58.17;0;0;23.22;0;0;0;18.61
25.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;28481250.5;0.012433;2290770607.987;10693;29.76;5.15;0;6.14;42.51;0;7.98;0;8.46
26.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15082461.12;0.012738;1184021256.804;11299;0;0.62;0;0;84.86;0;0;0;11.8
26.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24400110.81;0.084152;289953086.796;19324;81.52;9.24;9.24;0;0;0;0;0;0
26.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31439079.85;0.051496;610517397.31;28730;31.95;0;8.42;3.11;28.18;0;0;8.7;19.64
26.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23324739.92;0.039129;596091080.456;27926;0;58.17;0;0;23.22;0;0;0;18.61
26.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;28556513.76;0.012423;2298772056.525;10699;29.46;5.47;0;6.13;42.52;0;7.97;0;0
29.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15086661;0.012743;1183917156.215;11298;0;0.62;0;0;84.85;0;0;0;11.81
29.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24327770.46;0.083927;289867044.325;19318;81.46;9.27;9.27;0;0;0;0;0;0
29.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31387367.71;0.051484;609657132.217;28720;31.64;0;9.13;3.09;27.99;0;0;8.64;19.51
29.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23452837.11;0.039163;598854111.801;28106;0;58.35;0;0;23.11;0;0;0;18.54
29.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;28651518.38;0.01242;2306903873.007;10702;29.28;5.85;0;6.12;42.37;0;7.96;0;8.42
30.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15061272.79;0.012742;1182035745.755;11277;0;0.46;0;0;84.98;0;0;0;11.83
30.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24366954.1;0.084003;290071164.222;19317;81.16;9.41;9.43;0;0;0;0;0;0
30.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31396253.34;0.051462;610081583.467;28718;31.53;0;9.37;3.09;27.92;0;0;8.62;19.47
30.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23447481.93;0.039173;598563591.395;28122;0;58.33;0;0;23.12;0;0;0;18.55
30.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;28809578.63;0.012431;2317627903.159;10698;29.16;6.36;0;6.08;42.1;0;7.93;0;8.37
31.05.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15061150.83;0.012744;1181814301.196;11270;0;0.44;0;0;85;0;0;0;11.83
31.05.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24280603.85;0.08376;289883199.078;19311;80.97;9.51;9.52;0;0;0;0;0;0
31.05.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31322435.08;0.051429;609044988.032;28706;31.46;0;9.42;3.09;27.93;0;0;8.63;19.47
31.05.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23353626.89;0.039184;595992371.033;27830;0;58.17;0;0;23.22;0;0;0;18.61
31.05.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;28914297.81;0.012414;2329239977.793;10721;28.94;6.81;0;6.06;41.98;0;7.86;0;8.35
01.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15431991.61;0.012786;1206984145.367;11349;0;0.76;0;0;85.02;0;0;0;11.56
01.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24283233.65;0.083946;289270991.46;19303;81.19;9.4;9.41;0;0;0;0;0;0
01.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31347268.38;0.051567;607899660.36;28696;31.65;0;9.22;3.08;27.95;0;0;8.63;19.47
01.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23329102.57;0.039197;595175411.419;27820;0;58.1;0;0;23.25;0;0;0;18.65
01.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29011649.12;0.012427;2334617494.165;10728;28.9;7.04;0;6.04;41.94;0;7.76;0;8.32
02.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15422627.93;0.012799;1204978824.212;11333;0;0.67;0;0;85.1;0;0;0;11.57
02.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24216908.98;0.083764;289108957.137;19302;81.4;9.28;9.32;0;0;0;0;0;0
02.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31277268;0.051477;607593559.355;28694;31.63;0;8.89;3.1;28.11;0;0;8.67;19.6
02.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23497915.41;0.039208;599311803.83;28169;0;58.36;0;0;23.09;0;0;0;18.55
02.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29071543.17;0.012428;2339151216.355;10733;28.39;6.65;0;5.95;42.85;0;7.68;0;8.48
05.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15451756.25;0.012825;1204783133.283;11331;0;0.64;0;0;85.14;0;0;0;11.56
05.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24525349.32;0.084799;289218505.251;19308;81.67;9.15;9.18;0;0;0;0;0;0
05.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31448313.93;0.051746;607743863.433;28700;31.86;0;8.84;3.09;28.04;0;0;8.65;19.52
05.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23469810.85;0.039243;598061789.497;27998;0;58.26;0;0;23.16;0;0;0;18.58
05.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29315834.89;0.012495;2346189815.842;10741;28.37;6.15;0;5.86;43.7;0;7.57;0;8.35
06.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15485939.1;0.012858;1204408031.388;11329;0;0.61;0;0;85.19;0;0;0;11.54
06.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24406798.41;0.084279;289596583.845;19308;81.46;9.27;9.27;0;0;0;0;0;0
06.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31364289.39;0.051606;607761858.476;28696;31.68;0;8.9;3.09;28.09;0;0;8.67;19.57
06.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23530616.38;0.039255;599433231.823;28104;0;58.35;0;0;23.1;0;0;0;18.55
06.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29357758.48;0.012481;2352227307.067;10743;28.78;4.3;0;5.98;44.72;0;7.69;0;8.53
07.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15459661.79;0.012838;1204189262.251;11327;0;0.6;0;0;85.18;0;0;0;11.56
07.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24467196.28;0.08446;289688441.909;19309;81.62;9.17;9.21;0;0;0;0;0;0
07.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31412349.26;0.051688;607724308.055;28696;31.74;0;8.99;3.09;28.01;0;0;8.65;19.52
07.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23463484.05;0.039267;597533048.293;27914;0;58.22;0;0;23.18;0;0;0;18.6
07.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29490818.31;0.012485;2362077043.103;10760;28.62;4.88;0;5.95;44.38;0;7.69;0;8.48
08.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15470113.13;0.012849;1204029578.244;11326;0;0.58;0;0;85.2;0;0;0;11.56
08.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24350409.4;0.084041;289743622.747;19309;81.55;9.22;9.23;0;0;0;0;0;0
08.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31335537.86;0.051563;607710864.458;28695;31.56;0;8.96;3.11;28.09;0;0;8.68;19.6
08.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23482576.8;0.039279;597833400.999;27916;0;58.23;0;0;23.17;0;0;0;18.6
08.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29616752.61;0.012469;2375293072.067;10755;28.4;4.55;0;6.67;44.3;0;7.63;0;8.45
09.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15408192.64;0.012799;1203838331.877;11325;0;0.56;0;0;85.16;0;0;0;11.61
09.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24454140.97;0.084377;289820244.717;19308;81.6;9.18;9.22;0;0;0;0;0;0
09.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31438571.44;0.051725;607799360.406;28692;31.08;0;9.01;3.13;28.3;0;0;8.74;19.74
09.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23617961.62;0.039292;601095875.554;28179;0;58.46;0;0;23.04;0;0;0;18.5
09.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29727140.64;0.012467;2384414270.397;10755;27.37;0.72;0;6.74;44.56;0;7.76;0;12.85
12.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15441629.86;0.012831;1203452264.985;11311;0;0.53;0;0;85.2;0;0;0;11.6
12.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24616755.3;0.085006;289589629.663;19300;81.58;9.2;9.22;0;0;0;0;0;0
12.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31537399.3;0.051913;607505601.323;28682;31.24;0;9.1;3.11;28.19;0;0;8.7;19.66
12.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23512537.45;0.039327;597871801.417;27877;0;58.24;0;0;23.17;0;0;0;18.59
12.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29880966.26;0.0125;2390545770.591;10756;27.37;0.72;0;6.74;44.56;0;7.76;0;12.85
13.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15432688.28;0.012842;1201704926.655;11296;0;0.39;0;0;85.33;0;0;0;11.61
13.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24760802.84;0.085466;289716802.169;19298;81.87;9.07;9.06;0;0;0;0;0;0
13.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31610014.53;0.05203;607534303.705;28677;31.05;1.58;8.31;3.07;27.92;0;0;8.61;19.46
13.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23511623.09;0.039339;597666346.961;27951;0;58.23;0;0;23.17;0;0;0;18.6
13.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29953734.33;0.012529;2390805820.681;10749;29.43;2.35;0;6.37;42.35;0;7.3;0;12.2
14.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15437842.78;0.012849;1201466520.219;11292;0;0.37;0;0;85.35;0;0;0;11.61
14.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24774319.08;0.085387;290143065.71;19296;81.69;9.15;9.16;0;0;0;0;0;0
14.06.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;31635021.38;0.052078;607459385.896;28674;31.02;1.58;8.3;3.07;27.95;0;0;8.62;19.46
14.06.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23486686.5;0.039351;596851404.977;27832;0;54.01;0;0;23.21;0;0;4.15;18.63
14.06.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;29864298.66;0.012523;2384689119.513;10765;27.85;2.68;0;6.05;41.59;0;10.25;0;11.58
15.06.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;15404518.02;0.012823;1201331531.763;11287;0;0.37;0;0;85.31;0;0;0;11.64
15.06.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;24825748.12;0.085566;290135252.176;19296;81.7;9.15;9.15;0;0;0;0;0;0
